	dat_clust
1667	56.59903104
1668	43.41048352
1669	64.81116186
1670	14.11588233
1671	12.74256876
1672	62.345085
1673	184.6430616
1674	11.93109304
1675	8.881870806
1676	36.29247893
1677	84.96334266
1678	2.706064515
1679	86.54883979
1680	40.7316311
1681	51.14401305
1682	28.46475891
1683	105.3388716
1684	7.361220769
1685	29.18936707
1686	11.56796782
1687	27.10929295
1688	61.0551435
1689	8.667839499
1690	36.67695756
1691	46.9056889
1692	29.68630277
1693	17.18014189
1694	41.70518016
1695	9.668139448
1696	19.65431616
1697	70.94485701
1698	63.66527783
1699	50.94357883
1700	22.56024544
1701	23.99828676
1702	25.2642041
1703	40.45278444
1704	59.97745701
1705	55.50796285
1706	2.229110104
1707	58.50445136
1708	82.59645884
1709	31.60477049
1710	20.95921472
1711	127.0737874
1712	7.914301426
1713	31.74388673
1714	10.62723746
1715	5.832882388
1716	43.5849649
1717	33.81368986
1718	91.09087164
1719	62.13716289
1720	6.162650836
1721	65.04945994
1722	55.45840771
1723	86.36884477
1724	9.981575923
1725	31.28640697
1726	6.388383191
1727	13.10005464
1728	3.338545422
1729	15.93952357
1730	23.36736205
1731	85.69574325
1732	35.25407655
1733	9.959790842
1734	43.79063784
1735	34.684647
1736	44.14862807
1737	25.81218259
1738	52.50942013
1739	41.69445206
1740	61.91975633
1741	47.0703365
1742	14.15205744
1743	25.90473825
1744	39.49721645
1745	99.41000103
1746	23.95950508
1747	24.26938067
1748	20.71135806
1749	19.84005194
1750	33.05301801
1751	45.96064118
1752	1.996713749
1753	14.38066263
1754	9.342854163
1755	5.052552291
1756	52.03618647
1757	3.122308757
1758	15.13434304
1759	7.29611031
1760	3.301116973
1761	23.75841509
1762	5.025947757
1763	20.45523708
1764	75.04482062
1765	80.19502754
1766	54.63958177
1767	41.96857415
1768	24.20331466
1769	13.55720682
1770	39.97814902
1771	1.164809681
1772	4.854011084
1773	4.023118706
1774	73.18816395
1775	4.193577553
1776	32.50178029
1777	15.75105243
1778	35.33904858
1779	3.615492206
1780	18.86748904
1781	19.22942061
1782	18.2801768
1783	15.40988716
1784	38.43981808
1785	61.79713737
1786	39.33167154
1787	68.51945425
1788	15.62955731
1789	17.76041982
1790	0.029965267
1791	50.68332023
1792	9.112254784
1793	23.56166899
1794	24.2860715
1795	18.8819899
1796	29.07264734
1797	42.61539393
1798	16.28244722
1799	17.04193412
1800	7.575738962
1801	72.41351833
1802	113.4452191
1803	2.252092004
1804	17.56365281
1805	79.8457651
1806	26.72403877
1807	5.746175965
1808	6.963894387
1809	62.68608363
1810	84.91270066
1811	86.83834933
1812	20.9214408
1813	19.78493638
1814	17.13132992
1815	7.724858938
1816	117.2907182
1817	43.09849907
1818	80.37608838
1819	25.14857513
1820	6.497708986
1821	6.909549988
1822	37.86113598
1823	7.768191775
1824	17.24209629
1825	29.59599803
1826	27.64145139
1827	19.17879164
1828	50.62889941
1829	58.47575355
1830	23.47079126
1831	28.70041884
1832	53.19739823
1833	16.22812853
1834	25.59849526
1835	58.12614979
1836	27.10017696
1837	42.3650324
1838	12.30270957
1839	81.39749159
1840	42.82192762
1841	85.78176869
1842	48.54045661
1843	42.92244963
1844	37.85065261
1845	81.28377257
1846	14.20924176
1847	49.34324231
1848	10.54826839
1849	38.86419972
1850	45.32558073
1851	24.30603946
1852	26.63115053
1853	35.45835667
1854	60.44420838
1855	61.13165914
1856	125.2302476
1857	65.29533094
1858	7.300507527
1859	3.222664264
1860	52.49336079
1861	19.90934239
1862	25.4800565
1863	73.43112302
1864	65.76430698
1865	59.64049942
1866	8.29202734
1867	36.17973902
1868	11.28057907
1869	8.349219918
1870	11.0025737
1871	148.6871839
1872	59.39582289
1873	95.77211163
1874	70.23730071
1875	42.95693292
1876	13.26039257
1877	7.094934661
1878	54.21765653
1879	7.139195907
1880	26.82440855
1881	76.2300909
1882	10.01088381
1883	60.09526216
1884	20.31977553
1885	50.14624403
1886	61.01066429
1887	160.9011892
1888	28.67550678
1889	17.23706232
1890	66.68805946
1891	55.87195525
1892	42.7113134
1893	79.41264671
1894	23.45729928
1895	86.76306116
1896	63.66700378
1897	39.95123773
1898	27.01424756
1899	64.87474282
1900	83.78733692
1901	31.5074698
1902	22.71804696
1903	11.27764124
1904	57.30415867
1905	11.58928596
1906	5.996080041
1907	8.744045062
1908	114.5660542
1909	1.753814916
1910	86.50147472
1911	35.79306913
1912	5.767689587
1913	35.26021062
1914	37.08292974
1915	0.980831606
1916	28.99801924
1917	91.91596114
1918	84.25164068
1919	94.71920308
1920	24.75377464
1921	4.600995177
1922	33.40506619
1923	53.45977324
1924	17.85866183
1925	16.9114673
1926	88.95513656
1927	18.09376899
1928	29.91833386
1929	18.14052108
1930	53.15954878
1931	9.885095875
1932	6.069270319
1933	33.2848895
1934	20.43297278
1935	5.18433794
1936	27.1216333
1937	41.63330341
1938	109.9560061
1939	101.8548416
1940	41.34166213
1941	16.30971269
1942	11.00063267
1943	39.64127642
1944	79.83708232
1945	2.739861238
1946	22.51582668
1947	17.46608365
1948	33.77319653
1949	22.47663216
1950	103.806215
1951	5.424526867
1952	12.41950368
1953	29.0317684
1954	90.78634733
1955	36.40153924
1956	144.0192222
1957	17.968926
1958	115.951885
1959	17.27754676
1960	53.65598167
1961	6.748484396
1962	30.47088697
1963	42.85023317
1964	33.39197694
1965	8.533206303
1966	10.22250448
1967	67.93619445
1968	39.41428482
1969	5.621274085
1970	44.96315555
1971	12.68298925
1972	27.40836365
1973	6.455592724
1974	101.935853
1975	36.84044113
1976	14.25320596
1977	59.72606774
1978	110.5327287
1979	10.07893798
1980	18.38946859
1981	61.57382363
1982	63.54730514
1983	25.67396324
1984	35.75481437
1985	66.85433409
1986	26.84223337
1987	94.38593832
1988	80.15280383
1989	41.62146116
1990	50.32232005
1991	11.5405209
1992	38.79049063
1993	19.95806926
1994	28.72343376
1995	31.40298173
1996	66.35491301
1997	23.46524623
1998	50.69982063
1999	68.33298659
2000	35.934306
2001	67.19352894
2002	17.68367878
2003	14.95316255
2004	77.72123809
2005	24.67741597
2006	14.72203341
2007	22.71714036
2008	48.55304067
2009	95.24999953
2010	70.13271194
2011	35.29126403
2012	51.5949507
2013	39.06222874
2014	62.30133655
2015	33.05894285
2016	8.363984436
2017	60.23201485
2018	20.99150779
2019	11.82803991
2020	25.3661728
2021	109.460114
2022	32.790636
2023	15.50414666
2024	91.86894969
2025	11.59096697
2026	71.30399572
2027	0.713757815
2028	29.27495893
2029	35.60942839
2030	19.44606029
2031	40.73609842
2032	131.62137
2033	27.2182605
2034	36.75641279
2035	52.58533115
2036	26.69503996
2037	129.3145569
2038	19.29733424
2039	76.45492553
2040	29.25337762
2041	37.00209676
2042	43.20794883
2043	54.05639474
2044	103.7331314
2045	65.3450423
2046	25.34488848
2047	33.21082144
2048	155.6727646
2049	15.67444447
2050	99.54830784
2051	15.75374975
2052	7.602250785
2053	11.97699586
2054	63.64932506
2055	56.38467582
2056	27.09074543
2057	46.97977297
2058	6.634934542
2059	42.62797725
2060	40.08616116
2061	2.505764709
2062	72.75979631
2063	58.47377121
2064	19.56695413
2065	9.601731077
2066	18.83694458
2067	39.26686991
2068	63.2884921
2069	72.84132061
2070	24.95437828
2071	4.789374497
2072	94.3200479
2073	14.69233963
2074	51.62674632
2075	39.81542962
2076	60.6403658
2077	34.85139102
2078	8.414608038
2079	36.32909396
2080	28.22389589
2081	114.7896045
2082	37.40548668
2083	32.01705694
2084	34.46014202
2085	101.5640354
2086	63.60662326
2087	45.92114556
2088	3.094544736
2089	37.78465733
2090	23.68553849
2091	27.02828194
2092	52.35206104
2093	5.224119828
2094	43.93736845
2095	26.46341529
2096	16.13155454
2097	54.86390494
2098	54.16958386
2099	28.19247049
2100	6.442952414
2101	10.22436656
2102	21.08174753
2103	12.83176201
2104	5.168554509
2105	48.39314695
2106	4.45418957
2107	34.11414279
2108	63.56308834
2109	45.61458915
2110	80.38688305
2111	28.60617414
2112	5.958040096
2113	81.92175083
2114	6.746281225
2115	41.52063872
2116	11.58468897
2117	102.2648447
2118	105.9673
2119	44.04935849
2120	66.07115739
2121	91.82930662
2122	37.63817324
2123	40.1009596
2124	38.85580633
2125	23.15673917
2126	79.54128357
2127	116.0849806
2128	38.68187901
2129	26.32554709
2130	182.0381315
2131	25.5058607
2132	27.59707135
2133	19.37910555
2134	6.361808464
2135	59.64074305
2136	62.28041579
2137	55.98240961
2138	18.34639695
2139	43.94234741
2140	42.2985004
2141	59.79690504
2142	23.45591448
2143	9.873744614
2144	13.46247067
2145	17.55073884
2146	40.62230515
2147	18.3425057
2148	15.50378227
2149	103.462378
2150	61.80319183
2151	42.45128591
2152	48.43580574
2153	70.49347587
2154	91.20409373
2155	16.68765414
2156	55.80812678
2157	71.65339517
2158	88.2441138
2159	45.07901463
2160	12.96054455
2161	72.84888305
2162	22.06566824
2163	36.21019611
2164	71.52348483
2165	59.95679165
2166	46.62247114
2167	5.04855435
2168	17.93936333
2169	15.69131976
2170	49.65154624
2171	67.30236178
2172	102.4383568
2173	69.51905169
2174	17.00011416
2175	199.2165662
2176	64.41024439
2177	3.03628652
2178	4.352215584
2179	18.38564908
2180	17.00955219
2181	30.02627755
2182	25.93311033
2183	10.31950997
2184	26.15523397
2185	24.28996133
2186	15.3931838
2187	12.41211935
2188	5.16220361
2189	70.35611805
2190	60.43654976
2191	43.96917609
2192	27.15187174
2193	76.21016806
2194	4.057129799
2195	45.84281133
2196	47.75730918
2197	55.26803336
2198	73.43141294
2199	8.438461276
2200	20.29681541
2201	19.62456511
2202	36.79124434
2203	74.02260911
2204	33.67624752
2205	24.20339144
2206	9.745496474
2207	8.18868793
2208	28.06439342
2209	12.33031975
2210	104.6222447
2211	109.6807613
2212	56.99887424
2213	34.89567522
2214	79.97411911
2215	12.69411122
2216	35.64344668
2217	26.09369873
2218	93.78852411
2219	29.50982481
2220	12.39870476
2221	28.01127745
2222	26.87604954
2223	7.693662248
2224	12.50908025
2225	27.67174017
2226	34.45344744
2227	13.58644216
2228	61.82422402
2229	9.126547354
2230	63.69430066
2231	44.81737865
2232	66.32878373
2233	10.31942194
2234	2.903655894
2235	54.11008673
2236	62.99626182
2237	27.92155321
2238	49.71670901
2239	5.386663626
2240	10.39906985
2241	86.73157025
2242	47.18296979
2243	82.62372603
2244	16.70739175
2245	34.20328901
2246	64.78721535
2247	83.17431252
2248	7.502933095
2249	67.83148113
2250	33.53404377
2251	20.32460579
2252	40.16227714
2253	86.41667451
2254	31.05588083
2255	29.0354696
2256	90.98705573
2257	34.83839263
2258	26.84546698
2259	15.6201105
2260	60.80478201
2261	33.24316916
2262	67.35673197
2263	61.74108712
2264	27.33067975
2265	12.95990489
2266	60.33684207
2267	12.76578641
2268	69.06232074
2269	23.68149375
2270	21.4249572
2271	106.5756707
2272	57.7960426
2273	72.04066706
2274	106.6482642
2275	17.21810472
2276	53.28628064
2277	13.1299625
2278	6.071959116
2279	113.7066343
2280	54.67095352
2281	106.4019621
2282	12.33816407
2283	15.83313049
2284	26.8862636
2285	31.46293127
2286	29.43730288
2287	17.28555164
2288	24.79649209
2289	21.77132154
2290	85.21856682
2291	19.0703673
2292	77.2650006
2293	3.144023722
2294	27.0958313
2295	91.61029191
2296	0.567046081
2297	27.99431772
2298	40.75547782
2299	2.448459146
2300	117.0549505
2301	61.70160893
2302	13.84379451
2303	29.87519201
2304	36.67646516
2305	13.70331525
2306	10.01855641
2307	30.97906521
2308	74.67954599
2309	72.31549565
2310	42.32949868
2311	38.45458461
2312	1.700674063
2313	123.2729043
2314	9.026847543
2315	11.86266266
2316	20.69232056
2317	10.65309307
2318	73.90539982
2319	5.38545751
2320	133.360046
2321	38.14380455
2322	76.10310854
2323	50.95889595
2324	79.62011818
2325	103.0210891
2326	52.97423991
2327	3.949514
2328	80.63206516
2329	19.46629112
2330	34.58737471
2331	72.18969924
2332	25.90490543
2333	27.00302774
2334	56.94029884
2335	13.03834152
2336	39.27785141
2337	8.266241917
2338	47.38105785
2339	38.35311768
2340	74.81229497
2341	3.760570703
2342	58.53197225
2343	51.34761049
2344	15.50400341
2345	26.82981026
2346	38.26866199
2347	70.62684867
2348	23.37358605
2349	23.78084448
2350	72.2820273
2351	102.1050686
2352	22.44083112
2353	50.68774206
2354	9.397222278
2355	1.229329488
2356	6.232250702
2357	11.61222294
2358	93.53830115
2359	28.38331898
2360	36.37479332
2361	6.926064941
2362	6.321517674
2363	18.83502552
2364	114.3488167
2365	13.30535561
2366	11.45474287
2367	16.94038635
2368	27.05681744
2369	55.13606136
2370	7.044337112
2371	64.51598672
2372	25.88419021
2373	25.30437733
2374	32.25499036
2375	19.47476488
2376	15.26800473
2377	48.88109837
2378	24.85527139
2379	20.59434496
2380	45.99507078
2381	62.741126
2382	24.8848216
2383	60.91969951
2384	159.2884241
2385	54.38935194
2386	23.5872471
2387	17.80747375
2388	14.92719335
2389	41.27318744
2390	17.11176741
2391	10.75508095
2392	170.7669181
2393	54.53152249
2394	57.74344621
2395	16.75999227
2396	18.50095624
2397	33.08005348
2398	8.984624816
2399	14.16255546
2400	17.90365453
2401	218.676676
2402	3.554690582
2403	13.76408577
2404	2.865247157
2405	108.9313213
2406	35.59925554
2407	112.6584164
2408	2.912463063
2409	31.30677191
2410	19.9980668
2411	27.4872511
2412	66.96932524
2413	14.38727917
2414	31.06570814
2415	13.48744911
2416	31.20703315
2417	66.03089434
2418	133.0363262
2419	62.22050747
2420	43.6277259
2421	62.01383021
2422	13.81879827
2423	48.62865368
2424	5.437549257
2425	27.63610338
2426	39.46699736
2427	51.26383666
2428	50.22911539
2429	25.5013283
2430	43.31606849
2431	31.05396455
2432	39.34521527
2433	121.0763655
2434	102.3285964
2435	43.39012443
2436	22.84355976
2437	50.29385397
2438	55.39965468
2439	103.9700185
2440	51.76894745
2441	18.73043305
2442	5.021182558
2443	79.2222288
2444	20.40074869
2445	8.004873244
2446	3.531256074
2447	76.70387473
2448	60.23013143
2449	6.59793166
2450	115.5390214
2451	81.09248827
2452	69.00644654
2453	85.95228359
2454	51.0816755
2455	8.431566927
2456	41.98652362
2457	34.75212038
2458	71.69307014
2459	53.81179266
2460	51.56203018
2461	86.12465907
2462	19.98312846
2463	70.66672389
2464	21.58037102
2465	14.73095212
2466	63.8154723
2467	32.98585262
2468	53.62154401
2469	72.40014364
2470	78.9537305
2471	65.81207801
2472	11.02336447
2473	16.59550897
2474	9.014596032
2475	9.414202358
2476	53.40695843
2477	65.8499835
2478	22.99462957
2479	24.79248569
2480	9.374126205
2481	154.1082922
2482	14.76584374
2483	18.4648306
2484	46.574086
2485	30.2573512
2486	3.48087022
2487	39.18056927
2488	93.73294391
2489	7.331486254
2490	9.627326612
2491	70.65404765
2492	6.409607028
2493	103.3614285
2494	86.57045771
2495	94.40909384
2496	108.8491804
2497	5.803647785
2498	87.04900081
2499	30.65636946
2500	30.23552164
2501	75.90057122
2502	68.22162303
2503	11.65796492
2504	28.23490194
2505	11.03196673
2506	84.48091195
2507	73.35711632
2508	11.26774737
2509	30.289367
2510	52.75016947
2511	44.49761017
2512	27.27672696
2513	33.7333862
2514	98.52502797
2515	10.65267194
2516	209.9002584
2517	89.83559813
2518	8.045465745
2519	19.3266667
2520	29.52838216
2521	61.45482951
2522	70.60133645
2523	56.3163985
2524	45.31979608
2525	41.13626993
2526	9.090271031
2527	21.72088925
2528	126.2207544
2529	18.51822663
2530	24.07800773
2531	11.87026755
2532	4.584940622
2533	10.37787753
2534	35.01997448
2535	53.39167229
2536	51.84157556
2537	12.99040829
2538	30.95797331
2539	34.9648899
2540	36.44952997
2541	74.50180086
2542	84.11465076
2543	60.26533891
2544	27.01144506
2545	31.2716376
2546	97.67226966
2547	8.403621035
2548	65.38462226
2549	4.094872946
2550	44.07372051
2551	68.03674053
2552	60.5305296
2553	26.808289
2554	17.51081714
2555	12.72488569
2556	12.9246976
2557	9.419458339
2558	39.39630321
2559	58.91136078
2560	54.41138566
2561	18.79201193
2562	62.68867496
2563	115.3257858
2564	36.21086985
2565	14.70989709
2566	11.37730723
2567	29.17240886
2568	56.7717648
2569	31.23249548
2570	85.04188127
2571	46.06312924
2572	40.96709652
2573	7.39533954
2574	17.89224642
2575	60.57636664
2576	30.296523
2577	9.232039189
2578	44.00437925
2579	24.55875308
2580	53.78656756
2581	34.89780657
2582	95.8390281
2583	21.09240809
2584	39.51189668
2585	99.99493775
2586	20.28756131
2587	53.69884273
2588	119.4035864
2589	169.7543172
2590	21.82160761
2591	42.07372977
2592	3.142318327
2593	48.37539772
2594	34.10163147
2595	50.17038398
2596	235.3978937
2597	32.760506
2598	32.02469455
2599	16.19737838
2600	39.83157837
2601	33.2211399
2602	15.46173353
2603	14.02967681
2604	69.53983122
2605	62.4497237
2606	9.302495437
2607	109.2135636
2608	79.41574872
2609	31.54189286
2610	16.52697304
2611	12.2451771
2612	19.36875974
2613	40.05283086
2614	59.97948128
2615	19.61430901
2616	65.09123706
2617	92.20220151
2618	96.90503579
2619	4.891160862
2620	23.32036705
2621	21.668467
2622	145.5547484
2623	29.12182924
2624	27.49051779
2625	28.1787892
2626	3.428637981
2627	114.5986326
2628	10.05226822
2629	27.41243489
2630	30.2260523
2631	20.88464641
2632	29.00932517
2633	22.23700225
2634	24.77736898
2635	110.9657833
2636	97.86180346
2637	10.07906853
2638	30.3816512
2639	33.40158016
2640	65.933531
2641	11.30554163
2642	13.01135517
2643	24.35188824
2644	11.0933805
2645	59.60157096
2646	7.837228455
2647	97.6321243
2648	28.25351584
2649	110.3556171
2650	86.47577392
2651	83.90387068
2652	6.759666743
2653	73.22630353
2654	34.18277206
2655	17.83172047
2656	47.30274099
2657	165.3494677
2658	14.7653044
2659	6.832443963
2660	34.07249496
2661	3.464476018
2662	27.25600852
2663	9.421796749
2664	84.32147674
2665	28.51901225
2666	10.28867661
2667	10.58410186
2668	10.89992564
2669	89.93645707
2670	7.448022139
2671	10.10334474
2672	35.86295371
2673	46.95515357
2674	30.14834226
2675	9.84503983
2676	49.69915431
2677	41.2063494
2678	53.08462459
2679	29.62597252
2680	43.47868024
2681	37.35408434
2682	17.5271518
2683	48.57716078
2684	44.86149418
2685	12.85147294
2686	25.04180095
2687	23.76528519
2688	21.04063926
2689	28.12524923
2690	19.88096351
2691	40.48397072
2692	52.35484808
2693	9.664685701
2694	22.69027939
2695	27.59127556
2696	17.6751827
2697	37.44163564
2698	25.20256036
2699	21.17167942
2700	65.08464915
2701	106.4872749
2702	51.77339803
2703	17.73837383
2704	3.778380461
2705	84.33024283
2706	14.19301853
2707	30.78011572
2708	45.08597951
2709	64.05954595
2710	102.6313181
2711	49.50298594
2712	28.60791336
2713	49.62598914
2714	28.90693361
2715	33.79906045
2716	48.76205752
2717	28.05639079
2718	0.530190038
2719	150.9088074
2720	77.10089504
2721	40.74050438
2722	26.99823004
2723	13.78844195
2724	27.57776797
2725	49.34780192
2726	27.05878582
2727	98.85805685
2728	26.31945367
2729	40.8778435
2730	19.73310661
2731	7.64567817
2732	44.30231856
2733	5.751410888
2734	33.4496368
2735	33.77768287
2736	73.25954296
2737	43.02497276
2738	16.51606552
2739	15.21531507
2740	88.14534856
2741	49.50547311
2742	68.19574356
2743	39.82871291
2744	37.887537
2745	39.97651821
2746	13.59387065
2747	57.67167899
2748	50.9920164
2749	31.30824525
2750	68.05405017
2751	3.589298501
2752	42.38735264
2753	67.63532755
2754	63.83226799
2755	39.85464394
2756	28.80665965
2757	18.60699287
2758	15.97405122
2759	20.26489294
2760	16.5104524
2761	36.46245522
2762	42.55007181
2763	39.5219814
2764	4.090872587
2765	7.464741966
2766	3.995057858
2767	6.13799625
2768	64.49696682
2769	32.51397586
2770	7.316396494
2771	6.477194406
2772	17.29925784
2773	24.07818558
2774	68.78924574
2775	74.50131278
2776	34.9154685
2777	6.032801819
2778	13.46164581
2779	13.44767186
2780	77.86817213
2781	36.0966461
2782	2.715534966
2783	10.08150984
2784	2.320096985
2785	15.33647339
2786	8.419017637
2787	10.92934128
2788	10.69180492
2789	1.707680088
2790	4.579330697
2791	25.53651076
2792	63.31657
2793	49.15396665
2794	32.68188203
2795	4.805906872
2796	24.69158082
2797	14.72451702
2798	44.83598057
2799	11.35832332
2800	43.79818173
2801	7.974381745
2802	26.32152675
2803	9.924280182
2804	62.04262687
2805	12.70968403
2806	49.22428532
2807	66.67016649
2808	107.4762859
2809	64.09977297
2810	15.75738338
2811	85.49871324
2812	15.2881183
2813	15.72506607
2814	26.80660372
2815	5.977964983
2816	83.76690694
2817	7.933815982
2818	3.049890808
2819	34.06879659
2820	8.2038301
2821	22.46737063
2822	21.88836979
2823	28.87152221
2824	46.06487984
2825	1.475288398
2826	22.80327407
2827	68.22169851
2828	17.33094197
2829	53.11937474
2830	78.56889392
2831	54.04435254
2832	25.59181405
2833	13.39637809
2834	12.57132038
2835	36.62364243
2836	33.98842531
2837	7.911571257
2838	33.19561457
2839	26.71802276
2840	36.00460109
2841	10.17840851
2842	10.73652255
2843	30.12942624
2844	28.16915963
2845	27.94005166
2846	53.862374
2847	93.28687997
2848	17.59769059
2849	52.70222246
2850	65.69564874
2851	51.07607916
2852	17.63663073
2853	84.08065965
2854	10.31580696
2855	31.72421365
2856	62.77426784
2857	10.83360728
2858	13.75140686
2859	5.89578671
2860	72.00057247
2861	47.93654735
2862	39.50789835
2863	43.04111244
2864	15.04344902
2865	13.03813127
2866	46.73113244
2867	6.138451687
2868	7.119400855
2869	69.95267108
2870	29.02935429
2871	52.87666349
2872	30.42649481
2873	46.61554398
2874	11.41118107
2875	12.5462429
2876	37.32576257
2877	83.68929489
2878	12.70430706
2879	71.42638965
2880	25.47458815
2881	16.23561424
2882	30.4055154
2883	33.23909501
2884	77.67287152
2885	8.119239896
2886	70.27818163
2887	12.71823794
2888	57.32336655
2889	38.79516549
2890	32.00184946
2891	50.42892845
2892	56.13325649
2893	33.1896591
2894	76.83497914
2895	5.053358785
2896	28.76810834
2897	23.05316168
2898	8.824635468
2899	38.26884809
2900	53.35399237
2901	31.23673476
2902	50.49030454
2903	31.28488952
2904	62.77372864
2905	1.811679022
2906	55.86185668
2907	14.12567403
2908	39.68696041
2909	37.80518673
2910	61.24477546
2911	12.51537259
2912	120.9975523
2913	98.87152423
2914	4.374466034
2915	14.70829914
2916	37.09155767
2917	45.19316584
2918	30.9693115
2919	31.41486661
2920	1.036960701
2921	12.59201407
2922	22.79874244
2923	29.56598253
2924	97.5232192
2925	5.110590296
2926	57.29122532
2927	140.0605394
2928	31.08736893
2929	8.831390786
2930	17.26349176
2931	93.76323581
2932	100.9680327
2933	80.13702364
2934	4.771773014
2935	44.12131244
2936	23.50456701
2937	10.84599556
2938	4.130296264
2939	136.6699532
2940	13.505582
2941	27.1129284
2942	62.22188924
2943	7.329635453
2944	3.861659929
2945	46.05815921
2946	146.4726163
2947	68.49332571
2948	38.14103441
2949	31.55463624
2950	72.65456256
2951	35.47568034
2952	4.066661658
2953	121.7102538
2954	129.242876
2955	46.0084508
2956	28.20627771
2957	27.08813978
2958	48.81015695
2959	22.85435811
2960	70.37295406
2961	72.2610011
2962	26.14464432
2963	41.13333463
2964	34.70722897
2965	48.41241299
2966	14.49769768
2967	75.49479576
2968	49.97930236
2969	5.051113933
2970	2.055200647
2971	64.38757291
2972	33.56503114
2973	11.64564646
2974	39.67105303
2975	23.10526908
2976	28.27576885
2977	22.40870014
2978	51.80516346
2979	47.5502224
2980	9.037983132
2981	52.18221012
2982	3.990196654
2983	31.20446381
2984	11.8836387
2985	30.45696516
2986	33.12593416
2987	83.38685877
2988	50.9054513
2989	10.96647058
2990	21.39216123
2991	8.702305103
2992	22.73899767
2993	56.25512767
2994	73.82111244
2995	24.95476775
2996	63.02009672
2997	98.65053199
2998	57.3256548
2999	28.24834812
3000	89.83072716
3001	93.06561878
3002	114.4534376
3003	65.02992522
3004	67.95179557
3005	76.38890876
3006	49.63303927
3007	84.24549095
3008	60.31661707
3009	9.514343141
3010	14.63314079
3011	21.69012744
3012	17.74711729
3013	17.19580539
3014	92.54277914
3015	67.64200085
3016	47.0553852
3017	107.5739704
3018	17.40646418
3019	8.539851166
3020	15.23165291
3021	32.12686194
3022	0.281105852
3023	16.54549306
3024	70.17548406
3025	94.13201723
3026	28.18340285
3027	50.26637996
3028	13.39510333
3029	10.06812143
3030	41.50282827
3031	11.95704924
3032	35.48504324
3033	57.48175725
3034	8.31406034
3035	37.26339449
3036	12.95624314
3037	41.63761243
3038	34.07825746
3039	35.2423577
3040	12.41541419
3041	19.61126989
3042	54.95023142
3043	65.98348837
3044	7.283965819
3045	20.47742956
3046	14.92116379
3047	48.78983022
3048	114.6156722
3049	57.49592697
3050	88.12331374
3051	33.99117649
3052	33.43654185
3053	5.182720329
3054	30.7556852
3055	31.50883822
3056	13.02927386
3057	24.02508861
3058	51.39907511
3059	32.43259482
3060	7.22023807
3061	26.62409778
3062	37.85257149
3063	21.11322852
3064	55.19460201
3065	15.90341034
3066	50.2165981
3067	64.58305356
3068	11.91994384
3069	51.71505623
3070	73.49512613
3071	55.74902558
3072	7.40606841
3073	51.86069499
3074	63.2910915
3075	39.92281659
3076	3.605985222
3077	75.60354564
3078	130.8516515
3079	3.543558117
3080	21.07413756
3081	61.4111905
3082	4.69694399
3083	40.77663348
3084	61.92979452
3085	41.74435473
3086	72.24274834
3087	85.50921052
3088	19.28056368
3089	42.06426807
3090	11.29720635
3091	37.94669276
3092	32.30569829
3093	92.40063572
3094	36.53956804
3095	26.85262153
3096	0.805515114
3097	46.8680982
3098	38.8072281
3099	86.10641553
3100	18.22325262
3101	45.02694882
3102	33.60187292
3103	44.30896823
3104	8.347536175
3105	2.198967684
3106	5.568896782
3107	43.60969737
3108	19.05922928
3109	19.33487325
3110	13.90282975
3111	5.105534213
3112	27.9634141
3113	38.69556874
3114	40.65943969
3115	43.03346093
3116	18.08215911
3117	14.51340231
3118	36.32261701
3119	26.28512718
3120	51.7634416
3121	7.886082938
3122	16.2871688
3123	78.11956796
3124	52.73089656
3125	131.8863612
3126	108.3302182
3127	72.53732762
3128	65.5438957
3129	15.07885124
3130	11.32457946
3131	15.9480923
3132	85.63262101
3133	2.555444569
3134	135.6440161
3135	18.10275696
3136	71.54267495
3137	60.53620826
3138	63.59363326
3139	46.97025108
3140	48.07408467
3141	31.5308475
3142	32.20936235
3143	18.98128885
3144	18.73131653
3145	66.610692
3146	78.67606182
3147	10.80245582
3148	80.56110988
3149	38.47123888
3150	39.41084604
3151	58.47245093
3152	87.90870826
3153	5.304642425
3154	33.7839059
3155	23.60706916
3156	26.72599301
3157	59.82500202
3158	5.517171329
3159	14.65767836
3160	57.76600794
3161	65.1206352
3162	19.31695429
3163	19.55467675
3164	43.09769465
3165	75.82612921
3166	99.63033402
3167	86.28228906
3168	36.19119179
3169	85.80188159
3170	5.743792462
3171	32.96118594
3172	20.0235884
3173	8.083665376
3174	43.69288159
3175	44.35512726
3176	27.92950541
3177	68.11319598
3178	74.71493111
3179	57.62723492
3180	12.01682128
3181	59.54901002
3182	125.5403102
3183	48.34586479
3184	2.421262819
3185	2.701657172
3186	10.7180958
3187	11.85805746
3188	8.10080003
3189	55.13853282
3190	30.31083502
3191	27.24817619
3192	41.12101185
3193	59.83510075
3194	37.96433821
3195	46.73769779
3196	26.94935922
3197	75.06737519
3198	16.63762543
3199	91.40163462
3200	19.2398257
3201	56.74751844
3202	14.01748804
3203	28.91259319
3204	25.14864269
3205	21.02422217
3206	67.77706254
3207	5.623822245
3208	86.16084062
3209	49.58079537
3210	23.67781172
3211	36.33187729
3212	47.14046865
3213	10.37250101
3214	107.5412983
3215	12.22116027
3216	26.31501804
3217	46.22207192
3218	8.273312828
3219	83.73935767
3220	24.29975526
3221	91.0037089
3222	8.77892522
3223	1.698478466
3224	4.590330617
